Org Key,Event Key,Event Title,Topline,Headliner,Openers,Date(s),Time(s),Price/Admission,Age Restriction,Event Description,Staff/Artists,Category,Venue,Venue Info,Street Name,Address Line 2,City,State,Postal Code,Event Image URL,Location Link,Get Tickets,URL
0005,000014,Caroline Polachek,,,Sara King,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages," Caroline Polachek’s critically acclaimed solo debut has taken the music world by a storm. A lush and dazzling head-trip, Pang has captured the hearts of a fast-growing audience of romantic pop devotees since it’s October 2019 release. Known equally for her exhilarating live vocal performances, Caroline is bringing Pang in it’s full surrealist-goth theatricality to select cities and festivals throughout 2020.   Polachek has already lived an extraordinary life in music. Her previous band, Chairlift, formed in 2006 while Caroline was in art school in New York City, and her idiosyncratic vocal style and synth textures quickly became their sonic trademark, which continued to evolve through their three critically acclaimed albums.   Caroline expanded into production in 2013, landing her first credit writing and producing on Beyonce's Grammy-nominated self-titled album. Restless while making Chairlift's third (and final) record Moth, Caroline quietly fostered two side projects: baroque girl-group Ramona Lisa, and minimal synth project CEP. Moving fluidly through radically different genres, Caroline collaborated with dozens of artists (Blood Orange, SBTRKT, Charli XCX); sometimes writing, sometimes singing, sometimes directing videos, and sometimes all three.   Chairlift disbanded in 2017 and Caroline feverishly began writing for her first solo project under her own name. For the first time, the DNA of these previous projects fused; the playfulness of Chairlift, the psych-classicism of Ramona Lisa, the futuristic glimmerings of CEP, plus a newfound mastery of her voice.   Fast forward two years spent manically between the studio and navigating a series of intense personal crossroads, and Pang is decidedly the most ambitious, hardcore and beautiful record of her career to date. With her signature 'organic autotune' and liquid lyricism center stage, Pang positions her firmly as one of the most singular and captivating singer-songwriters of a generation. ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/uploadedimage_5e27e0274ce75.jpg,,https://www.axs.com/events/389139/caroline-polachek-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/389139
0005,000015,Kash Doll,,,,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages,"  With tens of millions of independent streams, widespread critical acclaim, and her hometown of Detroit cheering her on, Kash Doll asserts herself as hip-hop's next champion. Following a tireless grind, she proves downright inescapable. Now, she chronicles every moment of this rollercoaster ride on her anxiously awaited full-length debut.  Growing up in one of Detroit’s roughest neighborhoods, Kash Doll led a far from semi-charmed upbringing. “Life in Detroit was rocky,” she recalls. “It wasn’t all bad but I knew I was destined to do bigger things and wanted to get out of that environment.” Young Kash lost her father on her first birthday, a date that would prove to be bittersweet in the years to come. Performing since the age of two, she’d jump on her living room couch to cover hits by Anita Baker and Aretha Franklin. She spent much of her childhood exploring her creativity through writing short stories and imaginative poetry as her escape from the world around her. Like her debut mixtape Keisha Vs. Kash Doll would later reflect, the budding artist led a life of duality. “One minute I was walking around in my momma’s heels wearing a tiara and the next I was in my gym shoes running around with the boys,” she says with a laugh. “One side of me has always been cocky; the other side is incredibly humble.” The eldest of six children, Kash worked multiple jobs to help support her family and help her mom raise her other siblings. “I worked at Little Caesars, Ethan Allen, a temp agency, babysitting…anywhere there was money, I was there,” she explains. As a creative youth, she was often misunderstood and picked on by her peers in school for being different. Kash was determined to still express herself through her art by kicking freestyles on the walk to school and writing rhymes in her spare time. It would take some years before she’d even begin recording.  In 2014, Kash dropped her critically acclaimed debut mixtape Keisha Vs. Kash Doll. It was the project that arguably proved she was geared for greatness and gave people a glimpse into her life. Like the greats, Biggie, Eminem and Jay-Z who all made less than favorable choices in the streets in order to make a living, Kash had to fight from nothing and do what was necessary to survive. Kash used the money she earned from dancing to invest in a beauty bar business and studio time, which resulted in getting signed to her first deal. Though the excitement of signing would quickly wear off as she spent the next few years in a proverbial prison, locked in an inescapable recording contract.  “My grind from then until now? That was all on social media platforms,” she explains. “I couldn’t release music. If I put it on YouTube, the label would take it down. Soundcloud, they would take it down. All I had was social media. For a time, I was booking shows all over the country by myself but I was restricted from doing anything else to promote my music or get the same exposure as other artists who could stream, sell and release their music on the radio.” However, Kash kept the momentum going via social media. In May 2016, she dropped Trapped In The Dollhouse with full transparency that she was quite literally trapped in her agreement. The world began to take notice of her hustle. “Things were happening for me because of my amazing fans, aka Kash Bratz, and I just knew it was God telling me not to give up,” Kash says.  Kash’s fans and many of her industry peers began to take notice of her lyricism and drive. Industry leaders began recognize her unique ability to rap about her experiences in the streets without glorifying them, which drew comparisons to male and female hip-hop legends like Eminem, Jay-Z and MC Lyte. By 2016, Kash was starting to show her uniqueness in era dominated by manufactured musicians. Top recording artists began to reach out to her because they connected with her story, her hustle, her rhymes and her rawness. She drew the attention of Rick Ross who gave her a free verse. She earned Drake’s respect and the Toronto rapper invited her to open during the Detroit stop of his Summer Sixteen Tour that August. “I love Drake,” she says. “I can never repay him for that. While I was locked in a contract, not able to release music, the crowd knew every word to my songs. That was one of the highest grossing tours, and I was a part of it.” Then everything began to change. Kash continued the fight to leave her contract. On her birthday (March 14, 2017), she released “For Everybody,” a track that went viral overnight, however, her previous label took it down after over a million streams. They did the same with the Belly-inspired video, but word was already out that Kash Doll was the next to blow up. The goal was to make enough money to keep her legal team fighting. “I did over 70 shows in nine months with no music streaming,” she recalls. Artists continued to reach out to her knowing that she couldn’t release her own music but had so much talent to share. Big Sean added her to the massive “So Good” with Metro Boomin, Remy Ma brought her out on stage at Hot 97’s Summer Jam, Kash was awarded the BMI Social Star Award, and killed her verse in the BET Hip-Hop Awards Cypher. By the end of 2017, Kash Doll was finally released from her restrictive contract. “Kash had finally arrived,” she declared. “Now that I’m removed from it, it’s amazing to see how much I really did while being stuck in that contract."" In February 2018, Kash won the Issa Wave Award at the BET Social Awards (along with her first televised performance) and the following month she dropped Brat Mail, also on her birthday. “It was just a collection of songs recorded during my struggle,” she says, “but I had to keep the Kash Bratz fed because they’ve been so good to me.” By the summer, she released The Vault, setting the stage for what’s to come, armed with the street singles “Here I Go” and “Let’s Get This Money.” The mixtape shot straight to Number One on mixtape sites, an indicator of the movement Kash Doll built. Under the direction of new management, her team struck a deal with Republic Records. Most recently, Kash was invited to join DJ Khaled’s set as part of the epic Jay-Z and Beyoncé’s OTRII Tour during the San Diego and Santa Clara stops. For any new artist to have this type of opportunity would have been amazing in and of itself, but Kash was lucky enough to perform back to back in two cities. And kicked off 2019 by joining Meek Mill on the Motivation Tour. After years of building her name and making moves when others would have found it impossible, Kash Doll, who was nominated for a 2019 BET Award for Best Female Hip Hop Artist, is ready for the next phase of her career, and with it comes a new identity. Keisha is the straight-forward tomboy and Kash Doll is the ladylike glamazon. But then there is KD, laid back and unbothered, now that success has finally been achieved.  “This whole album is that vibe,” she expresses of her KD-persona. “I draw from my experiences in the streets, but I’m also about being fly. I talk about becoming a boss despite the crazy real life situations that I’ve been through because I know that there’s other women out there going through the same struggles. I want to touch on a bit of everything. For me, it’s all about embracing every aspect so my fans can finally hear my whole story. If you’ve haven’t heard of me yet, you’ll play this album and know me,” she explains. “And my day one fans will see and hear the growth and my consistency since I’ve been grinding towards this debut album for years.” The album will feature her already released tracks “Kitten” feat. Lil Wayne and her new summer-ready single “Ready Set” feat. Big Sean. In addition to the music, Kash has her hands in several businesses through Kash Doll Enterprises, as well as charities like her initiative B.A.D. (Black American Doll) Girls, which donates dresses and styles young women in the Detroit area during prom season, and helps sponsor community events. She was given the Spirit of Detroit Award in recognition for her continued work to give back to her city. It’s a testament to the fact that Kash Doll has endured multiple hurdles to reach this moment. Kash promises to deliver with her new project and, no matter what, will never stop working. The “grind mode” has definitely paid off and it’s now Kash Doll’s time to assert her title  ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/uploadedimage_5e1cbb5b6cdc5.jpg,,https://www.axs.com/events/389496/kash-doll-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/389496
0005,000016,Surf Curse,,,Choir Boy,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages," SURF CURSE IS THE INDIE ROCK RECORDING PROJECT OF LOS ANGELES BASED SONGWRITERS NICK RATTIGAN AND JACOB RUBECK. SEEING SURF CURSE LIVE HAS BECOME A RIGHT OF PASSAGE FOR DISAFFECTED ADOLESCENCE IN THE SOUTH-WEST WHILE RATTIGAN AND RUBECK HAVE SPENT THEIR FORMATIVES YEARS BETWEEN LAS VEGAS, RENO, AND LOS ANGELES. THEIR NEW RECORD, HEAVEN SURROUNDS YOU, IS A COMING OF AGE EPIC, INSPIRED BY THE MANY CULT FILMS THEY’VE CHERISHED THROUGH OUT THEIR YOUNG ADULTHOOD THAT ARE REFERENCED ACROSS THE ALBUM’S TRACKLIST. SURF CURSE’S SONGWRITING AND INSTRUMENTAL ORCHESTRATION HAS MATURED ON THEIR THIRD FULL LENGTH LP, ADDING LAYERS OF POLISH TO THEIR TRADITIONALLY ROUGH AND VISCERAL SOUND. RATTIGAN AND RUBECK WORKED WITH VETERAN INDIE PRODUCER JARVIS TAVENIERE, CAREFULLY CRAFTING THEIR MOST LUSH AND VULNERABLE RECORD TO DATE, DURING THE FALL OF 2018. HEAVEN SURROUNDS YOU, SATISFIES THE ENERGY AND PASSION THAT OLD FANS WOULD EXPECT FROM A SURF CURSE RECORD, BUT EXPANDS THE BAND’S SONGWRITING TO ENVELOPE NEW AUDIENCES INTO THEIR CINEMATIC SOUND. ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2017/06/surf-curse_06-20-17_19_59495639b22e3.jpg,,https://www.axs.com/events/389554/surf-curse-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/389554
0005,000017,Porches,,,Sassy 009 ,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages," On his Domino debut Pool (2016), Porches' Aaron Maine made a notable change in his musical outlook and practice. The collapsible guitars and home-recorded dynamics of his earlier work were replaced with some serious beat-making skills and a new groove was weaved through the atmosphere of his musical territory: a thought-filled, late night kind of place, one that maybe doesn't host a party too often, but one that also knows how to put on a very real good time if pressed to do so. Since then, The House (2018) and Ricky Music (2020) have added further layers of emotion and sophistication to his unique cracked-glass pop. ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/uploadedimage_5e27dc69ad3d8.jpg,,https://www.axs.com/events/389717/porches-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/389717
0005,000018,Yonder Mountain String Band,,,,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,," For nearly 18 years, Yonder Mountain String Band has redefined bluegrass music, expanding the traditional acoustic genre beyond its previously established boundaries by steadily pushing the envelope into the realms of rock n’ roll and improvisation. YMSB has always played music of their own design, in the process attracting a devout coterie of fans that often resembles a tight knit family on an epic musical journey as Yonder traverses the country with an ever-rigorous tour schedule. Yonder is a quintessential ensemble honing its craft night after night on the road, and the fans are there to experience it in real time. The result is music that doesn’t stand still, it’s always progressing and breaking unprecedented ground. With their latest album, Black Sheep (scheduled for national release on their own Frog Pad Records at Telluride Bluegrass Festival on June 16, 2015), Yonder Mountain String Band — Adam Aijala (guitar, vocals), Dave Johnston (banjo, vocals), Ben Kaufmann (bass, vocals), Allie Kral (violin, vocals), and Jacob Jolliff (mandolin, vocals) — begins a new era. The first YMSB release produced by the band itself, Black Sheep is, by any measure, a triumph, perhaps the most mesmeric of their career. The result, says Kaufmann, is that, “This record sounds more like Yonder than any record we’ve ever done. I’m hoping that when people are finished listening to it, they’ll just hit play and listen to it again.” Black Sheep marks the first time in Yonder’s history that they’re actually utilizing, throughout an entire record, the conventional five-piece instrumental arsenal of bluegrass introduced in the 1940s: guitar, mandolin, banjo, fiddle and bass. With the exception of the album’s sole cover tune, “Ever Fallen In Love,” originally by the late ’70s British punk-rock band the Buzzcocks, each of the album’s new tracks were written by the YMSB members during the past couple of years. Three of the new songs — “Annalee,” “Landfall” and the title track — have already been road-tested on tour; others will be added to the band’s live repertoire following the album’s release. The majority of Black Sheep was recorded at Coupe Studios in Boulder, Colorado, with Adam handling much of the engineering at his home studio and while on the road; the first time a band member has taken on that task. Even on first listen, it becomes instantaneously apparent that Black Sheep is the work of a new Yonder Mountain String Band, one with a strong commitment to re-exhibiting itself and broadening its parameters following the departure of a founding member. While it’s immediately recognizable as YMSB music, there’s undeniably a raw aesthetic to the studio tracks — a sense of daring is embedded in both the instrumental interaction between these five singular players and in the lyrical content of each song. Yonder has its roots in the year 1998, when the original quartet came together in Colorado. Through steadfast gigging in all manner of venues from small clubs to massive outdoor festivals, Yonder Mountain String Band quickly built a robust fanbase while continually experimenting to define its sound. Some of the most fervent audiences were at jam band shows and festivals, where fans took readily to YMSB’s potent mix of the traditional bluegrass of Bill Monroe, the Stanley Brothers and Doc Watson and the improvisational sensibilities of the Grateful Dead and Phish. Also deeply ingrained in the band, albeit more subtly, was a fierce love for punk, which provided the members with seminal influences while they were growing up. “We didn’t even hear bluegrass until our 20s,” says Aijala. “Falling in love with the sound of bluegrass instruments, while also having all of these outside influences that had nothing to do with bluegrass — well, what comes out isn’t what we envisioned.” With the band’s 17th anniversary coming this summer, and an extensive tour schedule running throughout the year, a revitalized Yonder Mountain takes delight in the fact that they are still reaching new fans while simultaneously retaining the characteristics that brought their greater community together in the first place. The loss of one member and the subsequent invitation for some of today’s top pickers to help shape their evolving sound brings intriguing opportunities to the table; ones that set YMSB on its new path. Black Sheep is a bold statement, meant to passionately get fans up on their feet and ecstatically dancing, but it’s also about embracing the moment. Essential changes are a healthy step in keeping the music alive and well. “We’ve been growing over the years and I feel like we really don’t have any limitations,” says Aijala. “It doesn’t feel like work when you get to hang out with people that you care about and play music.” Adds Kaufmann, “It’s not just bluegrass — it’s progressive. Everything Yonder has ever tried to do, we’re doing in this record.  ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2015/02/yonder-mountain-string-band_02-20-15_19_54e78f3969b60.jpg,,https://www.axs.com/events/390265/yonder-mountain-string-band-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/390265
0005,000019,Dayglow,,,,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages," On his full-length debut Fuzzybrain, Austin-based artist Dayglow reveals his rare gift for illuminating emotional pain in a way that not only resonates, but ultimately makes that pain feel lighter. With its bright textures and effervescent melodies, glistening guitar tones and radiant vocals, the album instantly invites a dreamy euphoria, even as it gets incredibly candid about isolation and anxiety and loss. “For as long as I’ve made music, it’s been my goal to use it to help people feel better, and hopefully treat each other better,” says the singer/songwriter otherwise known as Sloan Struble. “I believe that all art can do something good for the world, as long as artists can recognize its potential and embrace that responsibility.” Gracefully threaded throughout the album, the optimism of Fuzzybrain is both hard-won and palpably sincere. Originally from Aledo, Texas—a Fort Worth suburb he refers to as a “small, football-crazed town”—Struble felt irrevocably out of place for most of his adolescence, eventually turning to music as a purposeful escape from his surroundings. “I didn’t really feel connected to what everyone else in my school was into, so making music became an obsession for me, and sort of like therapy in a way,” says Struble, now 20-years-old. “I’d just dream about it all day in class, and then come home and work on songs instead of doing homework. After a while I realized I’d made an album.” True to the intensely personal nature of Fuzzybrain, Struble kept the project entirely to himself all throughout its creation. “Usually artists will have demos they’ll bounce off other people to get some feedback, but nobody except for my parents down the hall really heard much of the album until I put it out,” he says. Soon after self-releasing Fuzzybrain in fall 2018, Struble began earning widespread attention for the album, drawing an online following struck by the pure positivity of Dayglow’s output. “People have been really kind about getting in touch with me and telling me that the album makes them happy, or that it’s helped them through a rough time,” he says. “That was my greatest goal for it, so it’s amazing to hear that people feel that way.” Working completely on his own with a miniscule collection of gear—his guitar, computer, some secondhand keyboards snagged at Goodwill—Struble created Fuzzybrain by transforming his private outpouring into a batch of songs often grandiose in scale. On the title track, for instance, he lets off a barrage of lyrics likely to strike a chord with the hyper-introspective (“Scattered mind, I call it a friend/I wish I thought a bit less and spoke up instead”), simultaneously sweetening the mood with swooning melodies and luminous synth. One of Fuzzybrain’s most melancholy moments, “Dear Friend,” offers up a tender serenade to an old pen pal, its sensitivity both heartcrushing and beautifully refreshing (“I know the world is changing quickly/And I couldn’t tell you why/It’s beyond my understanding/But I’d love it if we tried”). And on “Hot Rod,” Dayglow delights in a bit of good-natured insolence, spiking the track with a tempestuous guitar solo and breezily delivered lyrical digs (e.g., “I’m sorry for not wanting to be your décor”). Though Struble describes Fuzzybrain as “DIY to the fullest extent,” the album unfolds with an immaculately constructed sound design that owes much to his uncompromising work ethic—an element illustrated in the making of a disarmingly wistful track titled “Can I Call You Tonight?” “I had the instrumental for that song fully produced for months before I had a purpose to put to it, lyrically,” he says. “I kept coming back to it every day, and then one day I got off the phone with a friend and the power was out in my house, so I just started writing down little phrases from our call and turned that into the lyrics.” In finishing up “Can I Call You Tonight?”, Struble cycled through nearly 30 separate final mixes before settling on the version that best captured the track’s tone. “I kept running back and forth from my room to my car, just listening to the mix over and over and making sure it sounded the way it needed to,” he recalls. Dayglow is now gearing up for a more fully realized version of Fuzzybrain to be released, featuring two new tracks: “Nicknames” (a bold and bouncy number he perceives as a counterpart to “Hot Rod”) and “Listerine” (an undeniably potent track fueled by Struble’s confident vocal flow and flashes of jagged guitar work). “Both those songs were written around the same time as the rest of the album and very much exist in the Fuzzybrain universe,” he says. “Each is deeply intertwined into the conceptual universe and purpose of Fuzzybrain, and it just wouldn’t feel right releasing them in a separate body of work.” As his audience widens to include fans around the world, Dayglow pushes forward with a mission of making music that strengthens hope, promotes peace, and—in an especially important turn for Struble—fosters a powerful sense of community. “When people come to the shows, I obviously want them to have fun and feel good—but more than that, I want them to make friends,” he says. “The impact of a show only lasts so long, but if you end up making a friend there, that impact can last quite a long time. I’d really love for people to share this whole experience in a way that goes beyond just the music.”  ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/uploadedimage_5e1d442a1e25b.jpg,,https://www.axs.com/events/390406/dayglow-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/390406
0005,000020,Between the Buried and Me,,,,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages," What if dreams could be broadcast for the purpose of entertainment? Could you consume theinnermost thoughts of another person on screen? If you could, what does that say about anattention-starved audience? More importantly, what would become of the dreamer?Between The Buried and Me pose those questions and more on their two-part eighth full-length and introductory offering for Sumerian Records, Automata. The North Carolinaquintet—Tommy Giles Rogers, Jr. [lead vocals, keyboards], Paul Waggoner [lead and rhythmguitar, backing and lead vocals], Dustie Waring [rhythm and lead guitar], Blake Richardson[drums], and Dan Briggs [bass, keyboards]—explore these themes by personally smashingboundaries once again. Automata marks the band’s first proper double LP-spanning concept. Itsees them venture into new territory with visual accompaniment for the entire body of work.Moreover, they continue to expand their ever-evolving style, upholding a tradition ofprogression in the process. “We never want to repeat ourselves,” affirms Paul. “We’re always trying to do somethingdifferent, and this album fell right into that sort of pattern. We push ourselves into new places,while retaining our basic sound. Musically, we go somewhere that’s fun and challenging. Wenever know how it’s going to turn out. These are uncharted waters for us. We’ve never takenon a visual capacity of this magnitude. We’ve never written an entire piece and presented it inseparate parts like this.” Tommy agrees, “This many years into our career, we want to continue doing things differently.”This approach cemented the group as progressive music’s most unpredictable outlier since itsformation in 2000. Among many milestones, they released 2007’s watershed Colors followed byThe Parallax: Hypersleep Dialogues EP in 2011 and The Parallax II: Future Sequence a year later.2015 saw Coma Ecliptic elevate them to new heights yet again. Not only did it bow at #12 onthe Billboard Top 200 (a career high for the band), but it also garnered widespread acclaim fromNoisey, Revolver, Alternative Press, and The Guardian who welcomed the album with a rareperfect score. In between, they launched countless sold out headline tours and support runswith the likes of Mastodon. Now, they break more ground with Automata. “Lyrically, I wanted to write something that I treated as a puzzle until it comes together at theend,” continues Tommy. “For as deep and dark as it is, there’s a positive outcome, which we’venever had. The story follow a protagonist whose dreams are used as entertainmentbroadcasted by a company called Voice of Trespass. Most of the record takes place within thatdream. The character thinks it’s all real.” “Even though it takes place in the future, there are a lot of parallels to modern society,” addsPaul. “Oftentimes, we turn athletes, movie stars, and musicians into commodities. We forgetthat they’re real people with problems and issues. They’re society’s escape from reality as weuse them for entertainment. Hence, society plays a role in their downfall, be it drug dependence, isolation, or even suicide. Society perpetuates mental illness with those expectations.” Automata – Part I unveils the first six songs comprising the entire body of work. Stretching nearseven minutes, “Condemned to the Gallows” kicks off this journey. Acoustic guitar builds in epicfashion before sweeping distortion takes hold followed by unpredictable rhythms and a seismicvocal performance which, as Tommy puts it, “sets up the whole story.”Elsewhere, the trudging eight-minute guitar symphony of “Yellow Eyes” spirals into the melodicbliss of “Millions.” “There are a lot of moments where we totally venture away from the traditional formula ofwhat a progressive metal band can do,” states Dan. “There are all these little moments wherewe’ve done something we never did before. ‘Millions’ is the perfect example. It’s four-minutesof straight melody—another first.” With Automata Part I, Part II, and the myriad of visuals on the horizon, Between The BuriedAnd Me realize their potential to its fullest—and go one step further.“All of our music should build up to the newest record,” Tommy leaves off. “That’s whathappens with Automata. You can take little snippets from our past throughout this album. Itsounds like Between The Buried And Me, but it’s still new. We hope to keep the music industryon its toes. This is part of doing that.” ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/uploadedimage_5e1d01fe66c96.jpg,,https://www.axs.com/events/390444/between-the-buried-and-me-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/390444
0005,000021,Young M.A.,,,Shordie Shordie,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages,,,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/uploadedimage_5e27dba7c27a5.jpg,,https://www.axs.com/events/390857/young-m-a-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/390857
0005,000022,Jade Novah,,,,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages," 						Singer/songwriter/actress Jade Novah is best known as a backup singer and arranger for Rihanna, Nicki Minaj, Jessie J. Her October 2013 cover of Rihanna's Diamonds earned more than 13 million views on YouTube, and caught attention from Rolling Stone Magazine. She just released her first album, ‘All Blue’, in July.					",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/jade-novah_01-23-20_19_5e299c4d37ae3.jpg,,https://www.axs.com/events/391045/jade-novah-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/391045
0005,000023,Inner Wave,,,Divino Niño,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages," With the mind of an electronic producer, the body of a lo-fi psychedelic band, and the spirit of Latin inspired hip-hop rhythms, INNER WAVE creates a genre-bending brand of ethereal synth-wave that takes the listener on a journey that can get as centered or as cosmic as you see fit. This Los Angeles five-piece has been playing music together since they were 13 years old and their musical cohesion shines through. Hailing from the South-LA neighborhood of Inglewood, (an area known more for it's hip-hop roots than indie cred), Inner Wave has carved a unique sound that branches off into lo-fi psychedelia, while still paying tribute to their home in the Southland. After breakout record, Sun Transmission, the band has made a name for themselves in the local Los Angeles scene, embarking on a west coast tour with indie rockers, Hot Flash Heat Wave and just wrapped up a US tour withbedroom pop band, Triathlon- selling out multiple venues including the legendary Roxy on sunset strip in Los Angeles. August 25, 2017, INNER WAVE was proud to release their full-length record, Underwater Pipe Dreams. With a lush, eclectic sound the album takes a wide range of inspirations from Tame Impala to Lil Ugly Mane. Songwriter, Pablo Sotelo, even sites sci-fi films like Blade Runner, 2001 A Space Odyssey, and A Clockwork Orange as thematic influences. Recorded at the band's home studio dubbed, ""The Swamp,"" Underwater Pipe Dreams is an album that comes three years in the making  It's a musical voyage suitable for a dance party or a beach hangout, a late night drive, or a far out dream sequence. In addition to releasing the record, last year INNER WAVE played Tropicalia Festival in Long Beach, CA and a mini-festival at The Observatory Santa Ana that included acts Tyler the Creator, BROCKHAMPTON, & Clairo. ",,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/01/uploadedimage_5e2f3221810da.jpg,,https://www.axs.com/events/391572/inner-wave-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/391572
0005,000024,Young Nudy,,,,TBD,Start time: 8:00 PM. Doors: 8:00 PM,,All Ages,,,Performance,Trees Dallas,Night Club,2709 Elm Street,",","Dallas,",TX,75226,https://i.axs.com/2020/02/uploadedimage_5e474fbc389e1.jpg,,https://www.axs.com/events/391626/young-nudy-tickets?skin=treesdallas,https://www.treesdallas.com/events/detail/391626
